"date","source","date_start","date_end","region","sub_region_1","cases","deaths","new_hospitalizations","new_icu","positivity_rate"
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-10-29","2023-11-04","SK","Far North Central",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-10-29","2023-11-04","SK","Far North East",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-10-29","2023-11-04","SK","North West",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-10-29","2023-11-04","SK","North Central",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-10-29","2023-11-04","SK","North East",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-10-29","2023-11-04","SK","Saskatoon",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-10-29","2023-11-04","SK","Central West",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-10-29","2023-11-04","SK","Central East",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-10-29","2023-11-04","SK","Regina",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-10-29","2023-11-04","SK","South West",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-10-29","2023-11-04","SK","South Central",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-10-29","2023-11-04","SK","South East",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-10-29","2023-11-04","SK","Unknown",442,2,,,15.7
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-05","2023-11-11","SK",,496,3,140,15,15.5
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-05","2023-11-11","SK","Far North West",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-05","2023-11-11","SK","Far North Central",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-05","2023-11-11","SK","Far North East",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-05","2023-11-11","SK","North West",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-05","2023-11-11","SK","North Central",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-05","2023-11-11","SK","North East",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-05","2023-11-11","SK","Saskatoon",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-05","2023-11-11","SK","Central West",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-05","2023-11-11","SK","Central East",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-05","2023-11-11","SK","Regina",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-05","2023-11-11","SK","South West",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-05","2023-11-11","SK","South Central",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-05","2023-11-11","SK","South East",,,,,
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-05","2023-11-11","SK","Unknown",496,3,,,15.5
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-12","2023-11-18","SK",,426,1,97,4,13.9
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-12","2023-11-18","SK","Far North West",14,,,,16.3
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-12","2023-11-18","SK","Far North Central",0,,,,0
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-12","2023-11-18","SK","Far North East",5,,,,10.9
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-12","2023-11-18","SK","North West",18,,,,8.6
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-12","2023-11-18","SK","North Central",14,,,,7.5
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-12","2023-11-18","SK","North East",8,,,,18.6
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-12","2023-11-18","SK","Saskatoon",95,,,,11.5
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-12","2023-11-18","SK","Central West",6,,,,15.4
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-12","2023-11-18","SK","Central East",46,,,,18.5
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-12","2023-11-18","SK","Regina",40,,,,14.7
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-12","2023-11-18","SK","South West",9,,,,12.5
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-12","2023-11-18","SK","South Central",17,,,,25.8
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-12","2023-11-18","SK","South East",36,,,,35.3
"2023-11-24","https://publications.saskatchewan.ca/api/v1/products/122440/formats/142154/download","2023-11-12","2023-11-18","SK","Unknown",118,1,,,13.5
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-05","2023-11-11","SK",,496,3,152,16,15.5
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-05","2023-11-11","SK","Far North West",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-05","2023-11-11","SK","Far North Central",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-05","2023-11-11","SK","Far North East",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-05","2023-11-11","SK","North West",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-05","2023-11-11","SK","North Central",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-05","2023-11-11","SK","North East",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-05","2023-11-11","SK","Saskatoon",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-05","2023-11-11","SK","Central West",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-05","2023-11-11","SK","Central East",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-05","2023-11-11","SK","Regina",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-05","2023-11-11","SK","South West",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-05","2023-11-11","SK","South Central",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-05","2023-11-11","SK","South East",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-05","2023-11-11","SK","Unknown",496,3,,,15.5
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-12","2023-11-18","SK",,426,3,128,9,13.9
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-12","2023-11-18","SK","Far North West",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-12","2023-11-18","SK","Far North Central",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-12","2023-11-18","SK","Far North East",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-12","2023-11-18","SK","North West",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-12","2023-11-18","SK","North Central",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-12","2023-11-18","SK","North East",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-12","2023-11-18","SK","Saskatoon",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-12","2023-11-18","SK","Central West",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-12","2023-11-18","SK","Central East",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-12","2023-11-18","SK","Regina",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-12","2023-11-18","SK","South West",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-12","2023-11-18","SK","South Central",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-12","2023-11-18","SK","South East",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-12","2023-11-18","SK","Unknown",426,3,,,13.9
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-19","2023-11-25","SK",,395,3,101,6,13.8
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-19","2023-11-25","SK","Far North West",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-19","2023-11-25","SK","Far North Central",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-19","2023-11-25","SK","Far North East",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-19","2023-11-25","SK","North West",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-19","2023-11-25","SK","North Central",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-19","2023-11-25","SK","North East",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-19","2023-11-25","SK","Saskatoon",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-19","2023-11-25","SK","Central West",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-19","2023-11-25","SK","Central East",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-19","2023-11-25","SK","Regina",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-19","2023-11-25","SK","South West",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-19","2023-11-25","SK","South Central",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-19","2023-11-25","SK","South East",,,,,
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-19","2023-11-25","SK","Unknown",395,3,,,13.8
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-26","2023-12-02","SK",,308,0,73,5,10.4
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-26","2023-12-02","SK","Far North West",6,,,,10.3
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-26","2023-12-02","SK","Far North Central",0,,,,0
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-26","2023-12-02","SK","Far North East",1,,,,2
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-26","2023-12-02","SK","North West",19,,,,11.8
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-26","2023-12-02","SK","North Central",13,,,,8
"2023-12-08","https://publications.saskatchewan.ca:443/api/v1/products/122531/formats/142295/download","2023-11-26","2023-12-02","SK","North East",3,,,,8.3
