"region","episode_year","episode_week","episode_week_date_start","episode_week_date_end","episode_week_group","age_group","gender","count","hospital_status_Hospitalized - ICU","hospital_status_Hospitalized - Non-ICU","hospital_status_Not Hospitalized","hospital_status_Not stated/Unknown","death_No","death_Not Stated","death_Yes"
"Ontario and Nunavut","2023","36","2023-09-03","2023-09-09","No grouping","60-69","Female",114,0,11,2,101,0,114,0
"Ontario and Nunavut","2023","36","2023-09-03","2023-09-09","No grouping","60-69","Male",105,0,12,4,89,0,105,0
"Ontario and Nunavut","2023","36","2023-09-03","2023-09-09","No grouping","60-69","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","36","2023-09-03","2023-09-09","No grouping","70-79","Female",179,1,22,8,148,0,177,2
"Ontario and Nunavut","2023","36","2023-09-03","2023-09-09","No grouping","70-79","Male",146,5,21,4,116,0,143,3
"Ontario and Nunavut","2023","36","2023-09-03","2023-09-09","No grouping","70-79","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","36","2023-09-03","2023-09-09","No grouping","80+","Female",531,2,41,41,447,0,526,5
"Ontario and Nunavut","2023","36","2023-09-03","2023-09-09","No grouping","80+","Male",322,1,45,18,258,0,313,9
"Ontario and Nunavut","2023","36","2023-09-03","2023-09-09","No grouping","80+","Not stated/Other",2,0,0,0,2,0,2,0
"Ontario and Nunavut","2023","36","2023-09-03","2023-09-09","No grouping","Not stated","Female",1,0,0,0,1,0,1,0
"Ontario and Nunavut","2023","36","2023-09-03","2023-09-09","No grouping","Not stated","Male",1,0,0,0,1,0,1,0
"Ontario and Nunavut","2023","36","2023-09-03","2023-09-09","No grouping","Not stated","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","0-19","Female",40,0,0,0,40,0,40,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","0-19","Male",65,0,0,0,65,0,65,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","0-19","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","20-29","Female",82,0,0,0,82,0,82,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","20-29","Male",34,0,0,0,34,0,34,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","20-29","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","30-39","Female",108,1,1,0,106,0,108,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","30-39","Male",35,1,2,0,32,0,35,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","30-39","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","40-49","Female",108,0,3,0,105,0,108,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","40-49","Male",32,0,1,0,31,0,32,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","40-49","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","50-59","Female",105,0,3,0,102,0,105,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","50-59","Male",63,0,4,3,56,0,63,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","50-59","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","60-69","Female",122,1,1,0,120,0,122,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","60-69","Male",123,1,14,2,106,0,123,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","60-69","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","70-79","Female",196,0,24,7,165,0,194,2
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","70-79","Male",175,3,19,8,145,0,171,4
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","70-79","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","80+","Female",581,1,34,25,521,0,576,5
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","80+","Male",360,7,47,13,293,0,347,13
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","80+","Not stated/Other",3,0,0,0,3,0,3,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","Not stated","Female",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","Not stated","Male",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","37","2023-09-10","2023-09-16","No grouping","Not stated","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","0-19","Female",63,0,4,0,59,0,63,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","0-19","Male",61,0,2,0,59,0,61,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","0-19","Not stated/Other",2,0,0,0,2,0,2,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","20-29","Female",99,0,2,0,97,0,99,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","20-29","Male",42,0,2,0,40,0,42,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","20-29","Not stated/Other",1,0,0,0,1,0,1,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","30-39","Female",122,0,0,0,122,0,122,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","30-39","Male",52,0,0,0,52,0,52,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","30-39","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","40-49","Female",132,1,2,0,129,0,132,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","40-49","Male",49,1,3,0,45,0,49,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","40-49","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","50-59","Female",139,0,9,0,130,0,139,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","50-59","Male",73,0,4,0,69,0,73,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","50-59","Not stated/Other",2,0,0,0,2,0,2,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","60-69","Female",177,0,11,1,165,0,177,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","60-69","Male",135,0,13,5,117,0,133,2
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","60-69","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","70-79","Female",260,0,29,1,230,0,258,2
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","70-79","Male",245,5,33,2,205,0,243,2
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","70-79","Not stated/Other",2,0,2,0,0,0,2,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","80+","Female",734,2,43,18,671,0,728,6
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","80+","Male",476,4,57,5,410,0,473,3
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","80+","Not stated/Other",5,0,2,0,3,0,5,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","Not stated","Female",1,0,0,0,1,0,1,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","Not stated","Male",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","38","2023-09-17","2023-09-23","No grouping","Not stated","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","0-19","Female",58,0,4,0,54,0,58,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","0-19","Male",47,0,2,0,45,0,47,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","0-19","Not stated/Other",1,0,0,0,1,0,1,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","20-29","Female",120,0,2,0,118,0,120,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","20-29","Male",45,0,2,0,43,0,45,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","20-29","Not stated/Other",1,0,0,0,1,0,1,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","30-39","Female",135,0,0,0,135,0,135,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","30-39","Male",70,0,0,2,68,0,70,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","30-39","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","40-49","Female",127,1,1,0,125,0,127,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","40-49","Male",54,1,3,0,50,0,54,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","40-49","Not stated/Other",1,0,0,0,1,0,1,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","50-59","Female",142,0,3,0,139,0,142,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","50-59","Male",96,0,3,0,93,0,96,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","50-59","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","60-69","Female",170,1,11,6,152,0,170,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","60-69","Male",153,3,10,4,136,0,153,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","60-69","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","70-79","Female",277,4,22,9,242,0,277,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","70-79","Male",259,0,21,5,233,0,259,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","70-79","Not stated/Other",3,0,1,0,2,0,3,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","80+","Female",807,0,49,22,736,0,807,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","80+","Male",523,5,55,2,461,0,521,2
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","80+","Not stated/Other",3,0,0,0,3,0,3,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","Not stated","Female",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","Not stated","Male",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","39","2023-09-24","2023-09-30","No grouping","Not stated","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","0-19","Female",147,0,3,1,143,147,0,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","0-19","Male",125,0,5,1,119,124,1,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","0-19","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","20-29","Female",360,0,4,0,356,358,2,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","20-29","Male",92,2,2,0,88,92,0,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","20-29","Not stated/Other",3,0,0,0,3,3,0,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","30-39","Female",514,0,7,3,504,514,0,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","30-39","Male",159,0,4,4,151,158,1,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","30-39","Not stated/Other",4,0,0,0,4,4,0,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","40-49","Female",498,0,2,2,494,494,4,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","40-49","Male",140,0,3,2,135,140,0,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","40-49","Not stated/Other",1,0,0,0,1,1,0,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","50-59","Female",418,0,6,0,412,417,1,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","50-59","Male",174,2,10,4,158,168,5,1
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","50-59","Not stated/Other",1,0,0,0,1,1,0,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","60-69","Female",303,6,16,6,275,299,2,2
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","60-69","Male",238,2,26,5,205,228,7,3
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","60-69","Not stated/Other",2,0,0,0,2,2,0,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","70-79","Female",279,1,31,14,233,274,2,3
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","70-79","Male",255,2,41,8,204,239,9,7
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","70-79","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","80+","Female",701,1,63,38,599,674,7,20
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","80+","Male",431,10,65,20,336,402,13,16
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","80+","Not stated/Other",5,0,0,0,5,5,0,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","Not stated","Female",1,0,0,0,1,0,1,0
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","Not stated","Male",1,0,0,0,1,0,0,1
"Ontario and Nunavut","2023","4","2023-01-22","2023-01-28","No grouping","Not stated","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","0-19","Female",116,0,5,0,111,114,2,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","0-19","Male",112,2,3,0,107,112,0,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","0-19","Not stated/Other",2,0,0,0,2,2,0,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","20-29","Female",335,0,2,0,333,335,0,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","20-29","Male",113,0,4,2,107,112,1,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","20-29","Not stated/Other",4,0,0,0,4,4,0,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","30-39","Female",457,1,7,1,448,457,0,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","30-39","Male",160,1,5,1,153,158,2,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","30-39","Not stated/Other",3,0,0,0,3,3,0,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","40-49","Female",452,2,2,2,446,449,3,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","40-49","Male",151,2,3,1,145,151,0,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","40-49","Not stated/Other",5,0,0,0,5,5,0,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","50-59","Female",462,0,12,2,448,462,0,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","50-59","Male",171,0,12,6,153,171,0,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","50-59","Not stated/Other",3,0,0,0,3,3,0,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","60-69","Female",306,5,16,10,275,303,0,3
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","60-69","Male",254,3,25,8,218,250,3,1
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","60-69","Not stated/Other",1,0,0,0,1,1,0,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","70-79","Female",299,4,35,13,247,288,6,5
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","70-79","Male",267,4,38,14,211,260,4,3
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","70-79","Not stated/Other",1,0,1,0,0,1,0,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","80+","Female",669,2,77,33,557,635,11,23
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","80+","Male",396,4,67,18,307,377,6,13
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","80+","Not stated/Other",1,0,0,0,1,1,0,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","Not stated","Female",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","Not stated","Male",2,1,0,0,1,0,0,2
"Ontario and Nunavut","2023","5","2023-01-29","2023-02-04","No grouping","Not stated","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","0-19","Female",108,1,7,2,98,107,1,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","0-19","Male",115,1,7,0,107,113,2,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","0-19","Not stated/Other",6,0,0,0,6,6,0,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","20-29","Female",314,0,2,0,312,313,1,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","20-29","Male",100,0,4,0,96,99,1,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","20-29","Not stated/Other",7,0,0,0,7,7,0,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","30-39","Female",401,0,5,2,394,400,1,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","30-39","Male",140,0,5,2,133,140,0,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","30-39","Not stated/Other",5,0,0,0,5,5,0,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","40-49","Female",412,0,9,1,402,411,1,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","40-49","Male",116,0,3,1,112,116,0,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","40-49","Not stated/Other",3,0,0,0,3,3,0,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","50-59","Female",406,0,6,1,399,403,3,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","50-59","Male",183,1,8,4,170,181,2,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","50-59","Not stated/Other",1,0,0,0,1,1,0,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","60-69","Female",326,3,24,2,297,321,4,1
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","60-69","Male",208,3,16,9,180,205,3,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","60-69","Not stated/Other",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","70-79","Female",298,1,23,10,264,289,6,3
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","70-79","Male",278,8,45,8,217,267,4,7
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","70-79","Not stated/Other",2,0,1,0,1,2,0,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","80+","Female",638,2,46,23,567,616,4,18
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","80+","Male",409,6,79,18,306,383,8,18
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","80+","Not stated/Other",2,0,0,0,2,2,0,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","Not stated","Female",0,0,0,0,0,0,0,0
"Ontario and Nunavut","2023","6","2023-02-05","2023-02-11","No grouping","Not stated","Male",0,0,0,0,0,0,0,0
